Unnamed: 0,id,data,ad_page,ad_order,Title,Price,Date,Time,phone,room,loc,message,url,Шал:,Тагт:,Ашиглалтанд орсон он:,Гараж:,Цонх:,Барилгын давхар:,Хаалга:,Талбай:,Хэдэн давхарт:,Лизингээр авах боломж:,Цонхны тоо:,Барилгын явц:,Код:
9,7717210,"Remax Sky Tuvshinbileg
820 сая ₮
Мандала 360 хотхонд 105,64мкв 3 өрөө орон сууц
1 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",85.0,10.0,,,,,,,,,,,,,,,,,,,,,,
14,7719329,"288 сая ₮
Urban tower 55мкв 2 өрөө байр
4 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 25",47.0,15.0,,,,,,,,,,,,,,,,,,,,,,
17,7719800,"Мѳѳгий
89.61 сая ₮
Арга билэг хотхонд 1 өрөө байр 30.9м2
5 өдрийн өмнө
УБ — Сүхбаатар, 100 айл",63.0,18.0,,,,,,,,,,,,,,,,,,,,,,
28,7721021,"Otgoo
250 сая ₮
Модны 2-н зам дагуу 90.31мкв 3 өрөө орон сууц
1 долоо хоногийн өмнө
УБ — Баянгол, Баянгол, Хороо 8",76.0,29.0,,,,,,,,,,,,,,,,,,,,,,
16,7721187,"115 сая ₮
Дээдсийн өргөө хотхонд 2 өрөө орон сууц 42.42м2
3 өдрийн өмнө
УБ — Хан-Уул, Яармаг",43.0,17.0,,,,,,,,,,,,,,,,,,,,,,
0,7722272,"160 сая ₮
Москва хороололд 66.86 мкв 2 өрөө байр
4 долоо хоногийн өмнө
УБ — Сонгинохайрхан, Москва хороолол",152.0,1.0,,,,,,,,,,,,,,,,,,,,,,
20,7722808,"tseegii
2.9 сая ₮
Яармаг гүмүда 2 өрөө 53.43м2 байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",95.0,21.0,,,,,,,,,,,,,,,,,,,,,,
58,7723107,"185 сая ₮ 220 сая ₮
Жуков орос-14 сургуулийн урд гал тогоо тусдаа 2 өрөө байр 80.1м2
4 долоо хоногийн өмнө
УБ — Баянзүрх, 15-р хороолол",151.0,59.0,,,,,,,,,,,,,,,,,,,,,,
36,7723506,"PEACE PROPERTY LLC
315 сая ₮
Зүүн 4 зам оршил хотхон дуплекс 3 өрөө 94,5мкв
Virtual tour
6 өдрийн өмнө
УБ — Баянзүрх, Зүүн 4 зам",68.0,37.0,,,,,,,,,,,,,,,,,,,,,,
46,7724395,"Их гүн арвин пропертис ХХК
298 сая ₮
Сбд, 3-р сургуулийн хойно өргөтгөлтэй 3 өрөө 105м2 байр
3 өдрийн өмнө
УБ — Сүхбаатар, 100 айл",39.0,47.0,,,,,,,,,,,,,,,,,,,,,,
33,7725428,"Remax Platin
214 сая ₮
Яармаг хүүшийн аманд глобал гарденд 2 өрөө 63.08м2
Virtual tour
3 өдрийн өмнө
УБ — Хан-Уул, Яармаг",44.0,34.0,,,,,,,,,,,,,,,,,,,,,,
2,7725723,"1.2 Тэрбум ₮ 1.3 Тэрбум ₮
Chariot residence 205мкв 4 өрөө орон сууц
4 өдрийн өмнө
УБ — Хан-Уул, Зайсан",45.0,3.0,,,,,,,,,,,,,,,,,,,,,,
19,7726129,"177.5 сая ₮ 189.6 сая ₮
Яармаг ханбогд хороолол 2 өрөө байр 73м2
3 өдрийн өмнө
УБ — Хан-Уул, Яармаг",43.0,20.0,,,,,,,,,,,,,,,,,,,,,,
21,7726464,"586.35 сая ₮
Garden city-2 хотхонд 130.3м2 4 өрөө
4 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",150.0,22.0,,,,,,,,,,,,,,,,,,,,,,
12,7726661,"95.13 сая ₮
Төв аймаг зуунмод 80 хотхонд 45.3мкв 2өрөө
2 долоо хоногийн өмнө
Төв, Төв",128.0,13.0,,,,,,,,,,,,,,,,,,,,,,
22,7726727,"6.5 сая ₮
Бага тэнгэр сити цогцолборт 5 өрөө 295.14м2 байр
2 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 11",115.0,23.0,,,,,,,,,,,,,,,,,,,,,,
29,7727293,"179.19 сая ₮
Сбд zuu residence 2 өрөө орон сууц 59мкв
4 өдрийн өмнө
УБ — Сүхбаатар, 100 айл",46.0,30.0,,,,,,,,,,,,,,,,,,,,,,
58,7727560,"108 сая ₮
Яармагт хан виллад 39.14мкв 1 өрөө байр
Өнөөдөр
УБ — Хан-Уул, Яармаг",9.0,59.0,,,,,,,,,,,,,,,,,,,,,,
50,7727560,,9.0,51.0,Яармагт хан виллад 39.14мкв 1 өрөө байр,"108 сая ₮
үнэ тохирно",2024-03-18,15:44,,1 өрөө,"УБ — Хан-Уул, Яармаг","
“Хан_Вилла” хотхонд 39,14м.кв 1 өрөө
• ХУД, Яармагийн 3-р буудал байрлалтай
• 16/15давхарт | 39,14.кв | 1 өрөө
☀️ Комисс хүлээн авсан
🏠 Шууд нүүгээд орж болно
• Хойшоо болон баруун харсан зохион байгуулалт сайтай байраа шууд 108 саяд хямд зарнаа зууч биш.",https://www.unegui.mn/adv/7727560_iaarmagt-bair-zarna/,Паркет,1 тагттай,2023.0,Байхгүй,Вакум,16.0,Мод,39.14 м²,15.0,Лизинггүй,2.0,Ашиглалтад орсон,
5,7727591,"Remax HUB Ganchimeg
5.1 сая ₮
Akoya residence 3 өрөө 71.27м2
Virtual tour
2 долоо хоногийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 2",127.0,6.0,,,,,,,,,,,,,,,,,,,,,,
1,7727681,"2.35 сая ₮
Яармаг жэт сургуулийн хойно марал аялал хотхонд 3 өрөө орон сууц 61.26m2
Virtual tour
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",94.0,2.0,,,,,,,,,,,,,,,,,,,,,,
45,7729900,"360 сая ₮
Дөлгөөн нуурт 4 өрөө 103m2 байр
2 долоо хоногийн өмнө
УБ — Сүхбаатар, Дөлгөөн нуур",115.0,46.0,,,,,,,,,,,,,,,,,,,,,,
32,7731748,"3.3 сая ₮
Олимп виллаж хотхонд 98.6м2 3 өрөө
3 долоо хоногийн өмнө
УБ — Баянзүрх, Olympic village",138.0,33.0,,,,,,,,,,,,,,,,,,,,,,
18,7733320,"Мѳѳгий
335 сая ₮
Хотын төвд 4 өрөө байр
Virtual tour
5 өдрийн өмнө
УБ — Баянзүрх, 13-р хороолол",63.0,19.0,,,,,,,,,,,,,,,,,,,,,,
10,7734789,"1.7 Тэрбум ₮
Japan town c5-д 166м.кв 4 өрөө байр
2 долоо хоногийн өмнө
УБ — Хан-Уул, Japan town",121.0,11.0,,,,,,,,,,,,,,,,,,,,,,
49,7735270,"Namuun.G
215 сая ₮
Бгд 2-р хороо 25-р эмийн сангийн kfc-ийн хойно 3 өрөө
1 долоо хоногийн өмнө
УБ — Баянгол, 25-р эмийн сан",105.0,50.0,,,,,,,,,,,,,,,,,,,,,,
29,7735679,"4.3 сая ₮
Crystal town 4 өрөө орон сууц 116.95м2
2 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",119.0,30.0,,,,,,,,,,,,,,,,,,,,,,
32,7735837,"Зөв эргэлт зууч
3.2 сая ₮
Bzd white hill 2 apartment 50,81m2 2 uruu
3 өдрийн өмнө
УБ — Баянзүрх, Сансар",42.0,33.0,,,,,,,,,,,,,,,,,,,,,,
6,7736110,"Keller Williams Elbegdorj
387 сая ₮
True l хотхонд 90м2 4 өрөө орон сууц
4 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",49.0,7.0,,,,,,,,,,,,,,,,,,,,,,
19,7736217,"6.5 сая ₮
Бага тэнгэрт 5 өрөө295.14м2 байр
Өчигдөр
УБ — Хан-Уул, Зайсан",1.0,20.0,,,,,,,,,,,,,,,,,,,,,,
19,7736217,,1.0,20.0,Бага тэнгэрт 5 өрөө295.14м2 байр,"6.5 сая ₮
үнэ тохирно",2024-03-17,21:41,,5+ өрөө,"УБ — Хан-Уул, Зайсан","
Бага тэнгэр сити апартментэд 5 өрөө тансаг зэрэглэлийн байр зарна.",https://www.unegui.mn/adv/7736217_baga-tengert-5-oroo-bair/,Паркет,2 тагттай,2023.0,Байхгүй,Вакум,4.0,Төмөр,295.14 м²,4.0,Лизинггүй,8.0,Ашиглалтад орсон,
43,7736452,"105 сая ₮
Нисэхэд 2 өрөө
2 өдрийн өмнө
УБ — Хан-Уул, Нисэх",35.0,44.0,,,,,,,,,,,,,,,,,,,,,,
19,7736796,"771.4 сая ₮ 816 сая ₮
King tower хотхонд 5 өрөө орон сууц 204м2
5 өдрийн өмнө
УБ — Хан-Уул, King Tower",59.0,20.0,,,,,,,,,,,,,,,,,,,,,,
1,7737165,"480 сая ₮
Зайсан golden budda-д 2 өрөө байр 85м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 15",103.0,2.0,,,,,,,,,,,,,,,,,,,,,,
34,7737476,"3.2 сая ₮
Яармаг сити палас 3 өрөө 75m2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",89.0,35.0,,,,,,,,,,,,,,,,,,,,,,
5,7737782,"Мидос Проперти
115 сая ₮
Сансарт home plaza-н зүүн талд бүрэн тавилгатай 34мкв 1 өрөө байр
1 долоо хоногийн өмнө
УБ — Баянзүрх, Сансар",108.0,6.0,,,,,,,,,,,,,,,,,,,,,,
34,7737971,"10 сая ₮
Занаду резиденсе д 3 өрөө байр 150м2
2 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",131.0,35.0,,,,,,,,,,,,,,,,,,,,,,
7,7738050,"3.1 сая ₮
Зайсан оргил 115р сургуулийн урд 94мкв 3 өрөө байр
6 өдрийн өмнө
УБ — Хан-Уул, Зайсан",70.0,8.0,,,,,,,,,,,,,,,,,,,,,,
7,7738588,"447 сая ₮
Худ богд хааны зуны өргөөний хажууд богдын өндөрт 3 өрөө 127м2 байр
2 долоо хоногийн өмнө
УБ — Хан-Уул, 19-р хороолол",120.0,8.0,,,,,,,,,,,,,,,,,,,,,,
10,7739067,"6 сая ₮
Бага тэнгэр сити хотхонд 5 өрөө 295.1m2
Virtual tour
Өнөөдөр
УБ — Хан-Уул, Зайсан",17.0,11.0,,,,,,,,,,,,,,,,,,,,,,
2,7739067,,17.0,3.0,Бага тэнгэр сити хотхонд 5 өрөө 295.1m2,6 сая ₮,2024-03-18,10:59,,5+ өрөө,"УБ — Хан-Уул, Зайсан",,https://www.unegui.mn/adv/7739067_baga-tenger-siti-khotkhond-5-oroo/,Паркет,2 тагттай,2023.0,Байхгүй,Вакум,12.0,Бүргэд,295.14 м²,4.0,Лизинггүй,8.0,Ашиглалтад орсон,
57,7739550,"403.8 сая ₮
Яармагт cedar city хотхонд 4 өрөө байр 134.6м2
Өнөөдөр
УБ — Хан-Уул, Яармаг",10.0,58.0,,,,,,,,,,,,,,,,,,,,,,
49,7739550,,10.0,50.0,Яармагт cedar city хотхонд 4 өрөө байр 134.6м2,403.8 сая ₮,2024-03-18,15:04,,4 өрөө,"УБ — Хан-Уул, Яармаг","
Яармаг шинэ хотын захиргааны баруун талд СИДАР СИТИ хотхонд шинэ 4 өрөө орон сууц худалдана

Олонлог сургуультай
Урагшаа 4, зүүн 1 цонхтой
16/15 давхарт",https://www.unegui.mn/adv/7739550_iaarmagt-cedar-city-khotkhond-4-oroo-bair-zarna/,Паркет,1 тагттай,2023.0,Байхгүй,Вакум,16.0,Бүргэд,134.6 м²,15.0,Лизинггүй,5.0,Ашиглалтад орсон,
31,7739898,"337.92 сая ₮
Монгол 3-р сургуулийн хажууд 112.64m2 талбайтай гал тогоо тусдаа 3 өрөө
1 долоо хоногийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 10",95.0,32.0,,,,,,,,,,,,,,,,,,,,,,
9,7739966,"170 сая ₮
Нисэх eagle town хотхонд гал тогоо тусдаа 2 өрөө 61м2
6 өдрийн өмнө
УБ — Хан-Уул, Нисэх",65.0,10.0,,,,,,,,,,,,,,,,,,,,,,
21,7740011,"3.4 сая ₮
New garden 2өрөө
Өчигдөр
УБ — Хан-Уул, Яармаг",22.0,22.0,,,,,,,,,,,,,,,,,,,,,,
8,7740125,"250 сая ₮
Сбд-т тавилгатай 3 өрөө байр 74м2
1 долоо хоногийн өмнө
УБ — Сүхбаатар",95.0,9.0,,,,,,,,,,,,,,,,,,,,,,
50,7740919,"3.6 сая ₮
Худ-т мишээл экспо баруун талд гал тогоо тусдаа 2 өрөө байр
1 сарын өмнө
УБ — Хан-Уул, Мишээл",154.0,51.0,,,,,,,,,,,,,,,,,,,,,,
11,7741646,"156.1 сая ₮
Нисэх seoul garden хотхонд 43.36 мкв 2 өрөө
1 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",92.0,12.0,,,,,,,,,,,,,,,,,,,,,,
20,7742026,"180 сая ₮
Сансарт гал тогоо тусдаа 3 өрөө 70м2 орон сууц
2 өдрийн өмнө
УБ — Баянзүрх, Сансар",36.0,21.0,,,,,,,,,,,,,,,,,,,,,,
7,7742188,"380 сая ₮
Бзд, цэцэрлэгт хүрээлэнгийн хойно park view хотхонд 76.35 мкв 3 өрөө байр
2 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",127.0,8.0,,,,,,,,,,,,,,,,,,,,,,
50,7742599,"1.6 Тэрбум ₮
Бага тэнгэр сити апартмент 4 өрөө 184м2 байр
1 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 11",78.0,51.0,,,,,,,,,,,,,,,,,,,,,,
1,7742741,"Dashka
455 сая ₮
Гэгээнтэн хотхонд 94мкв 3 өрөө
4 өдрийн өмнө
УБ — Хан-Уул, 120 мянгат",53.0,2.0,,,,,,,,,,,,,,,,,,,,,,
50,7743175,"3.2 сая ₮
Нарны хороололын урд гаалийн ажилчдын байр 88м2 3 өрөө
1 долоо хоногийн өмнө
УБ — Баянгол, Нарны хороолол",93.0,51.0,,,,,,,,,,,,,,,,,,,,,,
29,7743476,"163 сая ₮
2 uruu bair 63.8м2
Өнөөдөр
УБ — Хан-Уул, Яармаг",6.0,30.0,,,,,,,,,,,,,,,,,,,,,,
21,7743476,,6.0,22.0,2 uruu bair 63.8м2,"163 сая ₮
үнэ тохирно",2024-03-18,19:02,,2 өрөө,"УБ — Хан-Уул, Яармаг","
Vigtoria townd 2 uruu bair zarna 2dawhar duplex owoldoo dulaan orchin saihan nogoon baiguulamj ihtei utaagvi mashinii zogsool Tom bvren tsutagmal hajuu tald emart barigdaj bga order belen bolkonoo rek modoor dotorlson",https://www.unegui.mn/adv/7743476_2-uruu-bair-zarna/,Паркет,1 тагттай,2018.0,Байхгүй,Вакум,4.0,Төмөр,63.8 м²,3.0,Лизинггүй,3.0,Ашиглалтад орсон,
7,7743528,"180 сая ₮
Ану-элчингийн зүүн талд 58мкв 2 өрөө байр
2 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 1",131.0,8.0,,,,,,,,,,,,,,,,,,,,,,
13,7744171,"139.9 сая ₮
Яармаг зэндмэнэ-эрдэнэ хотхонд 53.81мкв 2 өрөө
5 өдрийн өмнө
УБ — Хан-Уул, Яармаг",61.0,14.0,,,,,,,,,,,,,,,,,,,,,,
40,7744253,"4.5 сая ₮
Баруун 4 зам,голомт хотхонд 2 өрөө 67.35м2
2 долоо хоногийн өмнө
УБ — Баянгол, Баруун 4 зам",122.0,41.0,,,,,,,,,,,,,,,,,,,,,,
38,7744687,"261.6 сая ₮ 327 сая ₮
X apartment 3 uruu 109m2 bair
1 долоо хоногийн өмнө
УБ — Баянзүрх, Офицер",89.0,39.0,,,,,,,,,,,,,,,,,,,,,,
29,7745837,"152 сая ₮
Баганат хороолол 54 мкв 2 өрөө байр
1 сарын өмнө
УБ — Баянзүрх, Улаанхуаран",155.0,30.0,,,,,,,,,,,,,,,,,,,,,,
42,7745947,"REMAX Tseeye
116 сая ₮
Bzd tsagdagiin akademi hoino 2 uruu bair
4 долоо хоногийн өмнө
УБ — Баянзүрх, Амгалан",151.0,43.0,,,,,,,,,,,,,,,,,,,,,,
17,7746321,"527 сая ₮ 556 сая ₮
Хүннү 3 ээлжинд 95.71 м.кв 4 өрөө байр
5 өдрийн өмнө
УБ — Хан-Уул, Хүннү",3.0,18.0,,,,,,,,,,,,,,,,,,,,,,
15,7746321,,3.0,16.0,Хүннү 3 ээлжинд 95.71 м.кв 4 өрөө байр,"527 сая ₮
556 сая ₮ үнэ тохирно",2024-03-13,18:56,,4 өрөө,"УБ — Хан-Уул, Хүннү","
Шинэ, гэрчилгээ гарсан банкны зээлд хамрагдаж болно",https://www.unegui.mn/adv/7746321_khunnu-3-eelzhind-95-86-kv-4-oroo-15-davkhryn-bair-khudaldana/,Паркет,2 тагттай,2023.0,Байгаа,Төмөр вакум,25.0,Төмөр,96.0 м²,2.0,Банкны лизингтэй,5.0,Ашиглалтад орсон,
12,7746351,"6.5 сая ₮
Герман элчингийн хойно дуплекс 255m2
2 долоо хоногийн өмнө
УБ — Сүхбаатар",120.0,13.0,,,,,,,,,,,,,,,,,,,,,,
51,7746850,"105 сая ₮ 110 сая ₮
Бзд-н эмнэлэгийн баруун талд 74а байранд 37.65 мкв 1 өрөө орон сууц
3 өдрийн өмнө
УБ — Баянзүрх, 15-р хороолол",36.0,52.0,,,,,,,,,,,,,,,,,,,,,,
2,7747162,"2 сая ₮
Яармаг khuleg residence 3 өрөө байр 103.54м2
5 өдрийн өмнө
УБ — Хан-Уул, Яармаг",61.0,3.0,,,,,,,,,,,,,,,,,,,,,,
43,7747706,"125 сая ₮
Шинэ амгалан хороолол 2 өрөө 45.38мкв
3 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 8",145.0,44.0,,,,,,,,,,,,,,,,,,,,,,
13,7747853,"365 сая ₮
Үцх, park villa-д 3 өрөө байр 73.15m2
5 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",57.0,14.0,,,,,,,,,,,,,,,,,,,,,,
1,7748104,"Remax Sky Onon
541.28 сая ₮
Зайсан оргил шилтгээнд 135,32 мкв 4 өрөө
Өнөөдөр
УБ — Хан-Уул, Зайсан",21.0,2.0,,,,,,,,,,,,,,,,,,,,,,
53,7748104,,20.0,54.0,"Зайсан оргил шилтгээнд 135,32 мкв 4 өрөө",541.28 сая ₮,2024-03-18,08:57,,4 өрөө,"УБ — Хан-Уул, Зайсан","
Зайсан Оргил шилтгээн хотохонд 4 өрөө орон сууц худалдана.

| 📌Үнэ:Мкв-4сая | Нийт үнэ: 541,280,000₮

▪️ 135.32мкв | 6 давхарт
▪️ Зүүн, Баруун харууцтай

📍Байршил: 120-ийн тэмээтэй хөшөөнөөс урагш богдийн музейн чанх урд байрлалтай",https://www.unegui.mn/adv/7748104_zaisan-orgil-shiltgeend-135-32-mkv-4-oroo/,Паркет,1 тагттай,2007.0,Байхгүй,Вакум,9.0,Бүргэд,135.0 м²,6.0,Лизинггүй,5.0,Ашиглалтад орсон,
