,Unnamed: 0.1,Unnamed: 0,Зарын гарчиг,Нийт үнэ 0,Огноо,Цаг,Зарын дугаар,Утасны дугаар,Өрөө,Дүүрэгт байршил,Тайлбар,url,Шал:,Тагт:,Ашиглалтад орсон огноо,Гараж:,Цонх:,Барилгын давхар,Хаалга:,М2 0,Байрны давхар,Лизингээр авах боломж,Цонхны тоо,Барилгын явц:,ad_page,ad_order,mylocation,Хотхоны ID,Хотхоны нэр,Дэд байршил,Lat,Long,Дүүрэг,Байршил,Хороо,Нийт үнэ,М2,М2 үнэ
600,600,1,Замын цагдаа-н дэргэд 2 өрөө байр 34.56m2,135 сая ₮,2024-03-31,16:42,8173303,,2 өрөө,"УБ — Сүхбаатар, Сүхбаатар, Хороо 19","
Замын цагдаагийн зүүн талын Үйлдвэрчин хотхонд баруун зүгт харсан цонхнуудтай, 34,76м2 талбайтай 2 өрөө байрыг худалдана.",https://www.unegui.mn/adv/8173303_zamyn-tsagdaa-n-derged-2-oroo-bair-zarna/,Паркет,1 тагттай,2012,Байхгүй,Вакум,14,Бүргэд,34.76 м²,3,Лизинггүй,2,Ашиглалтад орсон,1.0,2.0,Дамбадаржаа,,,,,,Сүхбаатар,Хороо 19,19,135.0,34.76,3.883774453394707
601,601,21,Яармагт 1 өрөө байр,"120 сая ₮
үнэ тохирно",2024-03-31,16:42,8119764,,1 өрөө,"УБ — Хан-Уул, Яармаг","
Яармагт Сити палас хотхонд шинэ 1 өрөө байр зарна 11 давхарт зохион байгуулалт сайтай шинэ 1 өрөө байр зарна гал тогоо тусдаа",https://www.unegui.mn/adv/8119764_iaarmagt-shineer-ashiglaltand-orson-zokhion-baiguulalt-saitai-1-oroo-bair-zarna/,Плита,1 тагттай,2023,Байхгүй,Төмөр вакум,16,Бүргэд,35.2 м²,11,Банкны лизингтэй,2,Ашиглалтад орсон,,,Яармаг,,,,,,Хан-Уул,Яармаг,,120.0,35.2,3.4090909090909087
602,602,20,Их наядын зүүн талд 3 өрөө 105мкв,"3.6 сая ₮
үнэ тохирно",2024-03-31,17:37,8161699,,3 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 15","
Их наядын зүүн талд “rever villa”д 3 өрөө саруулхан, урагшаа харсан, мастeр унтлагатай байрыг суурилуулсан тавилгын хамт зарна.
Төв талбайгаас 1,2 км. Хотын А бүсэд…
Байрны эзний утас тавьсан болно.",https://www.unegui.mn/adv/8161699_3-oroo-105mkv/,Паркет,1 тагттай,2022,Байхгүй,Вакум,16,Төмөр вакум,105.0 м²,15,Лизинггүй,3,Ашиглалтад орсон,,,Зайсан хойно,,,,,,Хан-Уул,Хороо 15,15,3.6,105.0,0.03428571428571429
603,603,16,Сити палас хотхонд 2 өрөө 53м2,170.4 сая ₮,2024-03-31,17:37,8097199,,2 өрөө,"УБ — Хан-Уул, Яармаг","
Яармагийн төв зам дагуу Сити палас хотхонд ашиглалтанд орсон цоо шинэ 2 өрөө орон сууц худалдана.

✅ Гэрчилгээ бэлэн
✅ 53,25мкв
✅ 5 давхарт
✅ Баруун харууцтай

- Улсын сургууль болон цэцэрлэг яг хажуудаа
- Автобусны буудал болон бүх үйлчилгээндээ ч ойр

Үнэ: 3,2 сая /нийт үнэ 170,400,000 төг/",https://www.unegui.mn/adv/8097199_siti-palas-khotkhond-2-oroo/,Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,53.0 м²,5,Банкны лизингтэй,2,Ашиглалтад орсон,6.0,17.0,Яармаг,,,,,,Хан-Уул,Яармаг,,170.4,53.0,3.2150943396226417
604,604,15,Мишээлийн зүүн талд 2өрөө байр,210 сая ₮,2024-03-31,17:38,8173426,,2 өрөө,"УБ — Хан-Уул, Мишээл","
Мишээлийн зүүн талд ""Astra river wiev"" хотхонд 2өрөө байр зарна.
Баруун харсан цонхтой
Зохион байгуулалт сайтай
Том саруулхан
Нүүж ороход бэлэн
Банкаар авч болно",https://www.unegui.mn/adv/8173426_misheeliin-zuun-tald-2oroo-bair-zarna/,Паркет,1 тагттай,2023,Байхгүй,Вакум,12,Бүргэд,60.0 м²,8,Лизинггүй,3,Ашиглалтад орсон,6.0,16.0,Мишээл,,,,,,Хан-Уул,Мишээл,,210.0,60.0,3.5
605,605,14,Яармагт tuul view хотхонд 3 өрөө,190.78 сая ₮,2024-03-31,17:42,8097615,,3 өрөө,"УБ — Хан-Уул, Яармаг","
Яармагт фермэрүүд захын хажууд байршилтай Tuul View хотхонд шинээр ашиглалтанд орж байгаа цоо шинэ 3 өрөө орон сууц худалдана.

✅ 59.62мкв
✅ 16/5 давхарт
✅ 2 унтлагын өрөөтэй
✅ Баруун болон хойшоо харууцтай

Үнэ: 3,2 сая /нийт үнэ 190,784,000 төг/",https://www.unegui.mn/adv/8097615_iaarmagt-tuul-view-khotkhond-3-oroo/,Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,59.0 м²,5,Лизинггүй,4,Ашиглалтад ороогүй,6.0,15.0,Яармаг,,,,,,Хан-Уул,Яармаг,,190.78,59.0,3.2335593220338983
606,606,13,Арцат лакширид 3 өрөө,195 сая ₮,2024-03-31,17:47,8029451,,3 өрөө,"УБ — Хан-Уул, Яармаг","
✅ Яармагийн ARTSAT LUXURY-д 3 ӨРӨӨ ОРОН СУУЦ ХУДАЛДАНА.

- 69.85м2
- 13/6 давхарт
- Баруун харууцтай

✌️МАШ ЦЭВЭРХЭН БАЙР

💰м2 нь 2.8 сая / нийт 195 сая/",https://www.unegui.mn/adv/8029451_artsat-lakshirid-3-oroo/,Паркет,1 тагттай,2022,Байхгүй,Вакум,13,Бүргэд,69.0 м²,6,Банкны лизингтэй,3,Ашиглалтад орсон,6.0,14.0,Яармаг,,,,,,Хан-Уул,Яармаг,,195.0,69.0,2.8260869565217392
607,607,11,Бөхийн өргөөний хажууд 2 өрөө орон сууц,250.2 сая ₮,2024-03-31,17:49,8139201,,2 өрөө,"УБ — Баянзүрх, 13-р хороолол","
13 хороолол, Бөхийн өргөөний зүүн талд төв зам дагуу байршилтай 69.5мкв 2 өрөө орон сууц худалдана.

▪️Дээгүүр давхарт
▪️1 Хувцасны өрөөтэй
▪️1 Ажлын өрөөтэй
▪️1 унтлагын өрөөтэй
▪️Хойшоо харсан харууцтай
▪️Бүрэн засвар хийгдсэн
▪️дулаан зогсоол тусдаа 35 сая

Үнэ: м2 нь 3,6 сая /нийт 250,200,000 төг/",https://www.unegui.mn/adv/8139201_bokhiin-orgoonii-khazhuud-2-oroo-oron-suuts-khudaldana/,Паркет,1 тагттай,2015,Байгаа,Вакум,12,Бүргэд,69.0 м²,10,Банкны лизингтэй,5,Ашиглалтад орсон,6.0,12.0,13-р хороолол,,,,,,Баянзүрх,13-р хороолол,,250.2,69.0,3.626086956521739
608,608,12,Актив гарденд 4 өрөө орон сууц,343.43 сая ₮,2024-03-31,17:49,8141146,,4 өрөө,"УБ — Хан-Уул, Нисэх","
Нисэх, Active Garden хотхонд 92,82мкв цоо шинэ 4 өрөө орон сууц худалдана.

- Гэрчилгээ бэлэн
- 16 давхарын 10 давхарт
- Баруун зүүн болон хойшоо харсан цонхтой
- 2 ариун цэврийн өрөөтэй

- Он залуу Land 200, LX 570 бартерт сонсоно.
- Бэлэн мөнгөнд үнэ тохирно

Үнэ: м2 нь 3,7 сая /нийт 343,434,000 төг/",https://www.unegui.mn/adv/8141146_aktiv-gardend-4-oroo-oron-suuts-khudaldana/,Паркет,2 тагттай,2022,Байхгүй,Вакум,16,Бүргэд,92.0 м²,10,Банкны лизингтэй,5,Ашиглалтад орсон,6.0,13.0,Нисэх,,,,,,Хан-Уул,Нисэх,,343.43,92.0,3.732934782608696
609,609,11,Яармагт city palace хотхонд 68м2 3 өрөө байр,"196 сая ₮
үнэ тохирно",2024-03-31,17:50,8173460,,3 өрөө,"УБ — Хан-Уул, Яармаг","
Яармагт, хотын захиргааны ард, төв зам дагуу, орон сууц болон оффисоор ашиглах боломжтой,шинээр ашиглалтанд орсон, гэрчилгээ гарсан, бэлэн төлөлтөнд, хямд зарна",https://www.unegui.mn/adv/8173460_iaarmagt-city-palace-khotkhond-68m2-oron-suuts-gerchilgee-garsan/,Паркет,Тагтгүй,2024,Байхгүй,Төмөр вакум,16,Төмөр,68.05 м²,4,Лизинггүй,3,Ашиглалтад орсон,6.0,12.0,Яармаг,,,,,,Хан-Уул,Яармаг,,196.0,68.05,2.8802351212343864
610,610,12,Содон хороололд 2 өрөө байр,120 сая ₮,2024-03-31,17:50,8173400,,2 өрөө,"УБ — Сонгинохайрхан, 21-р хороолол","
102 буюу нүүрний байр 15/5 давхар",https://www.unegui.mn/adv/8173400_sodon-khoroolold-2-oroo-bair-zarna/,Паркет,1 тагттай,2014,Байхгүй,Вакум,15,Бүргэд,43.0 м²,5,Банкны лизингтэй,2,Ашиглалтад орсон,6.0,13.0,21-р хороолол,,,,,,Сонгинохайрхан,21-р хороолол,,120.0,43.0,2.7906976744186047
611,611,10,Дээдсийн өргөөд 3 өрөө,192.8 сая ₮,2024-03-31,17:50,8109617,,3 өрөө,"УБ — Хан-Уул, Яармаг","
Яармагт Дээдсийн өргөө хотхонд 3 өрөө орон сууц худалдана.

✅ 77,11мкв
✅ 2 давхарт
✅ Урагшаа болон баруун харууцтай
✅ 2 унтлагын өрөөтэй
✅ 2 ариун цэврийн өрөөтэй

2024 оны 3 улиралд ашиглалтанд орно.

- Улсын сургууль болон цэцэрлэг яг хажуудаа
- Автобусны буудал болон бүх үйлчилгээндээ ч ойр

Үнэ: 2,5 сая /нийт үнэ 192,775,000 төг/",https://www.unegui.mn/adv/8109617_deedsiin-orgood-3-oroo/,Паркет,1 тагттай,2024,Байхгүй,Вакум,4,Бүргэд,77.0 м²,2,Хувь лизингтэй,3,Ашиглалтад ороогүй,6.0,11.0,Яармаг,,,,,,Хан-Уул,Яармаг,,192.8,77.0,2.503896103896104
612,612,10,Арт сити хотхонд 2 өрөө 40м2 орон сууц,100 сая ₮,2024-03-31,17:51,8056127,,2 өрөө,"УБ — Сүхбаатар, Дөлгөөн нуур","
Дөлгөөн нуурын хойно байршилтай Арт сити хотхоны 1 дүгээр блокд 2 өрөө орон сууц худалдана.
✅ 2 өрөө/ 40,42м2/ 2 давхарт
✅ Бүрэн цутгамал
2024 оны 3 улиралд ашиглалтанд орно.",https://www.unegui.mn/adv/8056127_art-siti-khotkhond-2-oroo-oron-suuts/,Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,40.0 м²,2,Хувь лизингтэй,3,Ашиглалтад ороогүй,6.0,11.0,Дөлгөөн нуур,,,,,,Сүхбаатар,Дөлгөөн нуур,,100.0,40.0,2.5
613,613,9,Хангай хотхоны хажууд 3 өрөө 71м2 орон сууц,174.24 сая ₮,2024-03-31,17:52,8136234,,3 өрөө,"УБ — Сүхбаатар, Сүхбаатар, Хороо 11","
СБД, Хангай хотхоны хажууд 71,12м2 3 өрөө орон сууц худалдана.

- Гэрчилгээ бэлэн
- 15/13 давхарт
- Урагшаа болон зүүн харсан цонхтой
- 2 тагттай
- Хотын төвтэй ойр

Үнэ: 2,450,000 төг / нийт 174,3 сая/",https://www.unegui.mn/adv/8136234_khangai-khotkhony-khazhuud-3-oroo-oron-suuts/,Паркет,2 тагттай,2014,Байхгүй,Вакум,15,Бүргэд,71.0 м²,13,Банкны лизингтэй,3,Ашиглалтад орсон,6.0,10.0,Дөлгөөн нуур,,,,,,Сүхбаатар,Хороо 11,11,174.24,71.0,2.4540845070422534
614,614,7,Төмөр замд 3 өрөө байр,"380 сая ₮
үнэ тохирно",2024-03-31,17:53,8173470,,3 өрөө,"УБ — Баянгол, Төмөр зам","
БГД Төмөр замын дээд сургуулийн баруун талд 3 өрөө орон сууц худалдана
✅ 95,26 мкв | 3 өрөө
✅ Мастер унтлагын өрөөтэй
✅ 12/12 давхарт | Баруун болон хойш харууцтай | 2 балконтой
✅ 2019 онд ашиглалтад орсон | Өвөлдөө маш дулаан
✅ Гэрчилгээ бэлэн | Суурьлуулсан тавилгууд үлдэнэ
✅ Улсын 66-р цэцэрлэг, 51-р сургууль харьяа",https://www.unegui.mn/adv/8173470_tomor-zamd-3-oroo-bair/,Паркет,2 тагттай,2019,Байхгүй,Вакум,12,Төмөр,95.26 м²,12,Банкны лизингтэй,4,Ашиглалтад орсон,6.0,8.0,Төмөр зам,,,,,,Баянгол,Төмөр зам,,380.0,95.26,3.9890825110224646
615,615,8,Жуковт romeo & juliet 2 өрөө байр,"169 сая ₮
179.49 сая ₮ үнэ тохирно",2024-03-31,17:53,7873050,,2 өрөө,"УБ — Баянзүрх, Баянзүрх, Хороо 5","
Жуковт Ромео Жулиета хотхонд 2өрөө орон сууц худалдана.

2014 онд ашиглалтанд орсон
15/8давхарт | 54,39м.кв |
Зүүн тийш харсан харууцтай нар үзнэ дулаахан
Шалнаас тааз хүрсэн цонхтой
✅Гэрчилгээ бэлэн
💵Худалдах үнэ-169сая",https://www.unegui.mn/adv/7873050_zhukov-romeo-zhulietd-2oroo-bair-khudaldana/,Паркет,Тагтгүй,2014,Байхгүй,Вакум,15,Бүргэд,54.39 м²,8,Банкны лизингтэй,2,Ашиглалтад орсон,6.0,9.0,Жуков,,,,,,Баянзүрх,Хороо 5,5,169.0,54.39,3.107188821474536
616,616,5,Зайсанд 8 өрөө пентхаус,"1.7 Тэрбум ₮
2 Тэрбум ₮ үнэ тохирно",2024-03-31,18:02,7606014,,5+ өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 11","
📍 Зайсангийн хамгийн үнэ цэнэтэй байршилд
📍Худалдаа хөгжлийн банк - 2 минутын л зайд
📍Американ сургууль - 3 минутын л зайд
📍 Грандмэд эмнэлэг - 5 минутын л зайд
📍 Таны хэрэгцээт бүх зүйлд ойрхон
📍Роял Грин Вилла
🏡 Энэхүү 7 өрөө 426м2 пентхаус маань Роял Грин Вилла хотхондоо цор ганц бөгөөд яг одоо 2 дулаан зогсоолын хамт худалдаалагдахад бэлэн байна.
🌳 Байгальтай ойрхон өндөрлөг газар зүлэг, ой модоор хүлээлүүлсэн нь таныг цэнгэг агаар, хүчилтөрөгчөөр амьсаглуулах болно. 🍃
🏞️ Том терраз дээрээ гэр бүл, найз нөхдөө тойруулан мах шарж идэнгээ хөгжилдөх сайхан биш гэж үү?🤭
🛝 Хүүхдүүдэд чөлөөт цагаа аюулгүй тоглож өнгөрүүлэх тоглоомын талбайг шийдэж өгсөн.
😌 Цөөн хөрш, нам гүн орчин нь таны тав тухтай байдлыг эрхэмлэх болно.
💲Нийт Үнэ: 1.7 ₮
😱Энэ пентхаус маань ГАНЦХАН учир та яараарай. Үүнийг өөрийн болгох эхний алхамаа хийх үү?CALL ME! 🤙


#ForSale
⚜️Luxurious 4 bedroom, 4 bathroom penthouse just got listed in Zaisan!
📍Located in the most valued area in Zaisan
📍Only 2 min drive from Trade Development Bank of Mongolia
📍Only 3 min drive from American School of Ulaanbaatar
📍Only 5 min drive from Grandmed Hospital
📍Near every service and store you may need
📍Royal Green Villa
🏡 This beautiful 426m2 penthouse (the only penthouse in Royal Green Villa!) just got available for sale in Royal Green Villa with 4 bedroom, 4 bathroom and 2 garages!
🌳 With trees surrounding the apartments, you will never run out of fresh air 🍃
🏞️ Breathtaking views can be seen from the wide terraces!
🛝 With safe playground, your children will never get bored!
😌 The perfect place for your serenity as there is no sound that will disturb your peace.
💲Full Price, including the garages: 1.700.000.000 ₮
😱 Hurry and see for yourself how amazing this penthouse is by calling:

😉 As this penthouse is only a phone call away.",https://www.unegui.mn/adv/7606014_zaisand-ondor-zeregleliin-7-oroo-pentkhaus-khudaldana/,Паркет,3+ тагттай,2009,Байгаа,Вакум,5,Вакум,426.0 м²,4,Лизинггүй,7,Ашиглалтад орсон,6.0,6.0,Зайсан,,,,,,Хан-Уул,Хороо 11,11,1700.0,426.0,3.9906103286384975
617,617,6,New residence хотхонд 2 өрөө байр 54мкв,3.25 сая ₮,2024-03-31,18:02,8173458,,2 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 14","
Seoul эмнэлэгийн хойно 2023 онд ашиглалтанд орсон 2 өрөө байр зарна",https://www.unegui.mn/adv/8173458_new-residence-khotkhond-2-oroo-bair/,Паркет,1 тагттай,2023,Байхгүй,Вакум,16,Төмөр,54.0 м²,8,Банкны лизингтэй,2,Ашиглалтад орсон,6.0,7.0,Яармаг,,,,,,Хан-Уул,Хороо 14,14,3.25,54.0,0.06018518518518518
618,618,4,Бзд цайз 16 2 өрөө байр,2.8 сая ₮,2024-03-31,18:03,8173489,,2 өрөө,"УБ — Баянзүрх, Цайз 16","
Автобусны буудал сургуульд 100м",https://www.unegui.mn/adv/8173489_bzd-tsaiz-16-d-shine-2-oroo-bair-zarna/,Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,41.3 м²,9,Лизинггүй,2,Ашиглалтад ороогүй,6.0,5.0,,,,,,,Баянзүрх,Цайз 16,,2.8,41.3,0.06779661016949153
619,619,3,"Худ, нисэх 71м2 3 өрөө байр","180 сая ₮
үнэ тохирно",2024-03-31,18:06,8173503,,3 өрөө,"УБ — Хан-Уул, Нисэх","
Нисэх Спорт ордны хажууд 71.74 м.кв 3 өрөө худалдана.

-2023.7 сард ашиглалтад орсон,
-Бүрэн цутгамал шинэ байр,
-Харуйц, агаарын сэлгэлт, зохион байгуулалт сайтай,",https://www.unegui.mn/adv/8173503_khudaldana/,Паркет,1 тагттай,2023,Байхгүй,Вакум,15,Бүргэд,71.74 м²,11,Банкны лизингтэй,4,Ашиглалтад орсон,6.0,4.0,Нисэх,,,,,,Хан-Уул,Нисэх,,180.0,71.74,2.5090604962364096
620,620,2,Энканто хотхон 1 177.6мк байр,"4.2 сая ₮
үнэ тохирно",2024-03-31,18:07,8173511,,4 өрөө,"УБ — Баянзүрх, Баянзүрх, Хороо 26","
Энканто хотхон 1
177мк 4өрөө байр зарна
📍 ХУД Emart ын эсрэг талд байралдаг, оргил худалдааны төвтэй байр
✅9 давхарт
✅Emart талруу харсан 4 цохтой/зочины өрөө/ , зүүн талруу болон урагшаа харсан 3 цонхтой /унтлагын өрөө/
✅3унтлагын өрөө
✅1 харанхуй өрөө
✅2 ариун цэврийн өрөө
✅4 тагт
✅Гал тогооны тавилгатай/ шарах шүүгээ, печь/
✅2 гараж

💰Үнэ : 4'200'000 төг / 1 мк/",https://www.unegui.mn/adv/8173511_enkanto-khotkhon-1-177-6mk-bair-zarna/,Мод,3+ тагттай,2012,Байгаа,Вакум,12,Бүргэд,177.6 м²,9,Лизинггүй,6,Ашиглалтад орсон,6.0,3.0,Цэцэрлэгт хүрээлэн,,,,,,Баянзүрх,Хороо 26,26,4.2,177.6,0.02364864864864865
621,621,57,Дөлгөөн нуур баянбүрд ресиденс 40.85 мкв 2 өрөө байр,145 сая ₮,2024-03-31,18:17,8171730,,2 өрөө,"УБ — Чингэлтэй, Баянбүрд","
СБД, Дөлгөөннуур Баянбүрд ресидэнс-д
2 өрөө худалдана.
Үнэ: 145 сая

▫️40,85 м2 талбай
▫️Урагшаа цонх тагттай
▫️цэвэрхэн дулаахан
▫️Хананд суурилуулсан бүх шинэ тавилгатай нь худалдана",https://www.unegui.mn/adv/8171730_dolgoon-nuur-baianburd-residens-40-85-mkv/,Паркет,1 тагттай,2023,Байхгүй,Вакум,12,Төмөр,40.85 м²,12,Банкны лизингтэй,2,Ашиглалтад орсон,5.0,58.0,Баянбүрд,,,,,,Чингэлтэй,Баянбүрд,,145.0,40.85,3.5495716034271725
622,622,58,Шинэ яармаг цогцолбор хотхон 2 өрөө,195 сая ₮,2024-03-31,18:17,8173550,,2 өрөө,"УБ — Хан-Уул, Нисэх","
Шинэ яармаг цогцолбор хороололд 2 өрөө орон сууц худалдана.

▫️ Гал тогоо тусдаа
▫️ Гал тогоо, үүдний өрөөний тавилга дагалдана
▫️ 16/12 давхарт
▫️Тоглоомын талбайтай машин орохгүй аюулгүй
▫️Нийтийн тээврийн буудал яг хажуудаа
▫️Утаагүй цэвэр агаартай
▫️Дуу чимээ бага",https://www.unegui.mn/adv/8173550_shine-iaarmag-tsogtsolbor-khotkhon-bukh-kheregtsee-1-door-burdsen-khotkhon/,Паркет,1 тагттай,2021,Байхгүй,Вакум,16,Төмөр,54.4 м²,12,Банкны лизингтэй,2,Ашиглалтад орсон,5.0,59.0,Нисэх,,,,,,Хан-Уул,Нисэх,,195.0,54.4,3.5845588235294117
623,623,59,River plaza 97мкв 3-өрөө байр,"760 сая ₮
800 сая ₮",2024-03-31,18:17,7851773,,3 өрөө,"УБ — Хан-Уул, River Garden","
🏙️ ХЯМДАРЛАА🌃


📌River garden2-ийн Баруун талд ""River Plaza""-д хүн суугаагүй шинэ 2023оны байр худалдана.
📌- Талбайн хэмжээ 96,7мкв
📌- 2 унтлагын өрөөтэй
📌- 2 ариун цэврийн өрөө, 1 угаалгын өрөөтэй /laundry/
📌- Баруун, хойшоо харсан цонхнуудтай
📌Шилэн болон чулуун фасадтай
📌- 14/23 давхарт ( бэлэнээр )
📌дуу чимээ бага , утаагүй агаар сайхан , ногоон байгууламж хүүхдийн тоглоомын талбай орчин сайтай

📌Time squar , Khan hills , River garden хотхонууд байрладаг",https://www.unegui.mn/adv/7851773_river-plaza-97mkv-3-oroo-khudaldana/,Паркет,Тагтгүй,2023,Байхгүй,Вакум,23,Бүргэд,97.0 м²,14,Лизинггүй,4,Ашиглалтад орсон,5.0,60.0,Маршал,,,,,,Хан-Уул,River Garden,,760.0,97.0,7.835051546391752
624,624,56,1 өрөө байр,2.8 сая ₮,2024-03-31,18:27,8173557,,1 өрөө,"УБ — Баянзүрх, Сансар",,https://www.unegui.mn/adv/8173557_1-oroo-bair-zarna-2-oroo-bolgokh-bolomzhtoi/,Паркет,1 тагттай,1999,Байхгүй,Вакум,12,Бүргэд,40.45 м²,1,Лизинггүй,2,Ашиглалтад орсон,5.0,57.0,Сансар,,,,,,Баянзүрх,Сансар,,2.8,40.45,0.069221260815822
625,625,54,Сансарын хоме плазад 40.54 мк 1 өрөө,"70 сая ₮
үнэ тохирно",2024-03-31,18:28,8173531,,1 өрөө,"УБ — Баянзүрх, КТМС","
САНСАРЫН хоме плазад 12 давхарын 1 давхарт хойшоо харсан 2 цонхтой 40.54 мк 1 өрөө байр зарна мк нь 2.800",https://www.unegui.mn/adv/8173531_sansaryn-khome-plazad-12-davkharyn-1-davkhart-khoishoo-kharsan-2-tsonkhtoi-40-54-mk/,Паркет,1 тагттай,2014,Байгаа,Вакум,12,Бүргэд,40.54 м²,1,Банкны лизингтэй,2,Ашиглалтад орсон,5.0,55.0,,,,,,,Баянзүрх,КТМС,,70.0,40.54,1.726689689195856
626,626,55,Драгоны ард хуучны 2өрөө байр,"130 сая ₮
үнэ тохирно",2024-03-31,18:28,8173534,,2 өрөө,"УБ — Сонгинохайрхан, 1-р хороолол","
Маш дулаан гадна пасад шинээр хийгдсэн 9давхар байрны 7давхар орц шинээр засварт орсон цэвэрхэн байраа зарнаа.",https://www.unegui.mn/adv/8173534_dragony-ard-khuuchny-2oroo-bair-zarna-odoogiinkhoor-3oroo-urt-tom-balkontoi/,Паркет,1 тагттай,1990,Байхгүй,Вакум,9,Бүргэд,56.0 м²,7,Лизинггүй,3,Ашиглалтад орсон,5.0,56.0,1-р хороолол,,,,,,Сонгинохайрхан,1-р хороолол,,130.0,56.0,2.3214285714285716
627,627,52,Akoyo residense 3 өрөө,5.65 сая ₮,2024-03-31,18:30,8173596,,3 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 17",,https://www.unegui.mn/adv/8173596_akoyo-residense/,Паркет,1 тагттай,2023,Байхгүй,Вакум,23,Бүргэд,77.61 м²,14,Лизинггүй,4,Ашиглалтад орсон,5.0,53.0,,,,,,,Хан-Уул,Хороо 17,17,5.65,77.61,0.07279989692049994
628,628,53,Баганат өргөө хороололд 69мкв 3 өрөө,"179 сая ₮
үнэ тохирно",2024-03-31,18:30,7869962,,3 өрөө,"УБ — Баянзүрх, 16-р хороолол","
2022 онд ашиглалтанд орсон 69мкв 3 өрөө зарна

- 16/13 давхарт
- Баруун харсан 3 цонхтой
- Гэрчилгээ бэлэн
- Балкон рейкэлсэн
- Цаг тохирч үзүүлнэ.",https://www.unegui.mn/adv/7869962_baganat-orgoo-khoroolold-69mkv-3-oroo-zarna/,Паркет,1 тагттай,2022,Байхгүй,Вакум,16,Төмөр,69.0 м²,13,Лизинггүй,3,Ашиглалтад орсон,5.0,54.0,Цайз,,,,,,Баянзүрх,16-р хороолол,,179.0,69.0,2.5942028985507246
629,629,51,"Нисэх soul garden хотхонд 62.78мкв, 3 өрөө",200 сая ₮,2024-03-31,18:33,8173606,,3 өрөө,"УБ — Хан-Уул, Нисэх","
📍Нисэх Сөүл гарден хотхонд 62.78мкв 3 өрөө орон сууц худалдана

- 16/10 давхарт байрлалтай
- Цонх: зүүн харсан цонхтой

- Гэрчилгээ бэлэн
Үнэ: мкв 3.200.000/ 200.000.000",https://www.unegui.mn/adv/8173606_nisekh-soul-garden-khotkhond-62-78mkv-3-oroo/,Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,62.78 м²,10,Лизинггүй,4,Ашиглалтад орсон,5.0,52.0,Нисэх,,,,,,Хан-Уул,Нисэх,,200.0,62.78,3.1857279388340234
630,630,50,Encanto town 1 хотхонд 3 өрөө орон сууц,"472.5 сая ₮
үнэ тохирно",2024-03-31,18:34,8166197,,3 өрөө,"УБ — Баянзүрх, Баянзүрх, Хороо 26","
БЗД 26-р хороо Encanto town-1 хотхонд 3 өрөө орон сууц худалдана.

✅ 105 м2 гал тогоо тусдаа 3 өрөө
✅ 15/7 давхарт
✅ Баруун болон зүүн харсан цонхтой
✅ Гэрчилгээ бэлэн
✅ Үнэ: 1 мкв 4'5 сая
✅ Дулаан зогсоол тусдаа 55 сая
✅ Бартер оролцуулахгүй

📍БАЙРШИЛ: БЗД 26-р хороо / Home plaza-н зүүн талд , Хан-Уул Емартын хажууд/",https://www.unegui.mn/adv/8166197_encanto-town-1-khotkhond-3-oroo-oron-suuts-khudaldana/,Паркет,2 тагттай,2015,Байгаа,Вакум,15,Бүргэд,105.0 м²,7,Лизинггүй,4,Ашиглалтад орсон,5.0,51.0,Цэцэрлэгт хүрээлэн,,,,,,Баянзүрх,Хороо 26,26,472.5,105.0,4.5
631,631,49,Мишээл экспогийн баруун талд crown 86-р байранд 2 өрөө,"192.3 сая ₮
үнэ тохирно",2024-03-31,18:35,8171599,,2 өрөө,"УБ — Хан-Уул, 120 мянгат","
ХУД 3-р хороо Мишээл экспогийн хажуу талд зам дагуу байрлалтай Crown 86 -р байранд 2 өрөө орон сууц худалдана.

- 9/2 давхарт
- 64.4 м.кв
- Зүүн болон хойшоо харсан харууцтай.
- 2012 онд ашиглалтанд орсон
- Төлбөр бэлнээр
- 45 Айлын орон сууц
- Гаднаа зогсоол сайтай
- Төв зам дагуу, замынхаа урд талдаа байрлалтай
- Ашиглалтад орсноос хойш нэг айл амьдарсан",https://www.unegui.mn/adv/8171599_misheel-ekspogiin-baruun-tald-crown-86-r-bairand-2-oroo-oron-suuts-khudaldana/,Паркет,1 тагттай,2010,Байхгүй,Вакум,12,Бүргэд,64.1 м²,2,Лизинггүй,4,Ашиглалтад орсон,5.0,50.0,120 мянгат,,,,,,Хан-Уул,120 мянгат,,192.3,64.1,3.0000000000000004
